5000 13
73.334247 63.835616 55.583562 43.884932 21.405479 10.104110 3.769863 17.558904 49.673973 88.260274 95.509589 81.591781 63.580822
72.854795 63.638356 56.147945 42.824658 20.690411 10.219178 3.646575 18.326027 50.767123 88.956164 94.569863 82.101370 62.684932
71.668493 64.380822 56.830137 41.416438 20.408219 9.898630 3.750685 19.189041 50.671233 90.731507 94.498630 81.043836 62.323288
71.389041 63.969863 56.750685 41.315068 20.282192 9.353425 3.805479 19.879452 51.301370 91.871233 94.150685 79.849315 62.463014
69.742466 63.345205 56.301370 41.106849 20.649315 8.317808 3.942466 20.309589 51.969863 92.632877 94.216438 79.065753 62.769863
68.005479 63.490411 56.172603 40.263014 20.742466 8.136986 3.769863 20.605479 53.561644 92.597260 95.367123 77.726027 61.290411
68.043836 63.263014 55.545205 40.342466 20.515068 7.583562 3.739726 21.498630 53.904110 93.846575 95.821918 76.879452 60.024658
67.101370 63.613699 54.153425 40.010959 20.654795 6.947945 4.117808 22.531507 54.350685 93.630137 95.893151 77.323288 59.441096
66.019178 64.367123 53.843836 38.841096 20.345205 6.676712 4.413699 22.887671 55.304110 93.906849 95.652055 77.260274 59.021918
67.490411 62.843836 52.687671 38.800000 20.167123 6.309589 4.769863 24.109589 55.638356 93.775342 95.473973 77.339726 58.347945
67.378082 63.830137 51.136986 38.512329 20.421918 5.720548 5.169863 24.482192 57.101370 93.408219 94.846575 77.572603 57.731507
66.252055 63.619178 51.756164 36.909589 20.353425 5.676712 5.438356 24.756164 58.556164 93.632877 94.608219 77.131507 57.613699
66.997260 61.350685 51.712329 36.882192 19.657534 5.654795 5.504110 25.476712 59.460274 94.879452 92.534247 77.928767 57.457534
67.145205 61.558904 50.654795 36.312329 19.421918 5.350685 5.769863 25.717808 61.775342 94.084932 92.060274 77.989041 56.720548
67.465753 60.879452 50.035616 35.197260 19.454795 5.353425 5.616438 26.745205 62.583562 93.756164 93.271233 76.553425 57.076712
67.073973 60.013699 49.460274 34.945205 20.071233 4.671233 5.690411 28.515068 62.575342 94.219178 93.378082 75.723288 57.153425
66.309589 60.227397 48.071233 35.156164 19.764384 4.230137 5.849315 29.553425 63.317808 95.071233 92.745205 75.057534 57.265753
66.120548 60.224658 47.967123 34.265753 19.342466 4.068493 5.917808 31.216438 64.284932 94.095890 92.936986 73.950685 57.717808
66.115068 60.613699 47.712329 33.438356 19.257534 3.654795 6.126027 31.539726 65.871233 94.687671 93.742466 70.945205 59.169863
66.767123 61.545205 46.726027 33.298630 18.169863 3.619178 6.495890 31.665753 67.375342 94.276712 94.778082 69.663014 58.643836
66.706849 61.073973 46.909589 32.372603 17.610959 4.021918 6.336986 32.547945 68.534247 93.975342 93.936986 69.613699 58.539726
67.065753 61.090411 46.457534 31.901370 17.517808 3.928767 6.369863 33.578082 69.482192 93.452055 95.309589 68.104110 58.219178
67.465753 60.684932 45.306849 32.232877 17.208219 3.328767 6.835616 34.254795 70.898630 93.632877 95.120548 67.232877 57.794521
67.539726 60.090411 45.098630 32.416438 16.342466 3.232877 7.786301 33.772603 73.123288 93.523288 93.005479 68.136986 57.871233
67.197260 60.205479 45.172603 31.380822 16.252055 3.156164 8.630137 34.172603 73.120548 94.676712 91.956164 68.246575 57.476712
66.794521 60.616438 44.142466 31.035616 15.821918 3.304110 9.024658 35.194521 74.243836 94.534247 91.391781 68.454795 56.972603
65.534247 60.317808 44.701370 30.131507 15.671233 3.227397 9.221918 35.421918 75.868493 94.147945 91.219178 68.813699 56.224658
66.386301 59.005479 45.128767 29.224658 15.361644 3.147945 9.410959 36.213699 76.764384 94.156164 92.161644 67.608219 55.317808
66.435616 59.317808 43.989041 29.484932 14.865753 3.147945 9.789041 37.334247 77.150685 96.591781 89.824658 67.958904 53.550685
66.205479 59.969863 44.013699 28.758904 14.131507 3.210959 10.501370 38.476712 77.027397 98.200000 88.328767 67.950685 52.457534
65.884932 59.189041 44.772603 27.580822 13.983562 3.180822 10.928767 39.279452 78.487671 97.084932 88.627397 68.057534 51.736986
66.306849 59.597260 44.526027 27.238356 13.465753 3.394521 11.326027 39.945205 79.610959 98.101370 87.134247 67.490411 50.816438
66.380822 59.038356 44.646575 26.597260 13.246575 3.342466 11.180822 40.578082 81.583562 98.460274 86.156164 67.936986 49.339726
66.583562 58.424658 45.235616 25.586301 12.926027 3.273973 11.482192 41.383562 82.531507 99.600000 84.501370 67.841096 49.430137
66.123288 58.147945 45.424658 24.610959 12.742466 3.627397 11.676712 42.441096 84.043836 98.547945 84.471233 67.293151 49.389041
65.846575 57.471233 45.589041 23.871233 12.136986 3.800000 12.293151 43.652055 85.041096 97.627397 84.972603 65.849315 48.720548
65.167123 56.912329 45.358904 23.791781 11.339726 4.008219 13.301370 44.906849 85.389041 97.183562 84.578082 65.213699 47.832877
64.942466 55.884932 45.200000 23.758904 10.863014 4.112329 14.476712 45.805479 85.663014 96.575342 84.517808 64.476712 47.378082
64.334247 55.660274 45.095890 23.265753 10.479452 4.112329 15.180822 46.336986 86.824658 96.745205 84.041096 64.857534 45.389041
64.367123 55.068493 45.443836 22.843836 9.824658 3.915068 15.846575 48.252055 87.358904 96.167123 82.832877 64.613699 45.397260
63.498630 55.402740 44.805479 21.986301 9.926027 3.978082 17.000000 48.805479 88.167123 95.715068 81.567123 64.468493 45.564384
63.676712 55.852055 43.358904 20.967123 10.235616 3.638356 17.816438 50.369863 88.463014 95.120548 81.906849 62.904110 45.438356
63.942466 56.328767 42.276712 20.542466 10.087671 3.750685 18.816438 50.526027 89.843836 94.419178 81.643836 62.556164 44.958904
64.243836 57.052055 41.243836 20.252055 9.742466 3.673973 19.452055 51.150685 91.282192 94.293151 80.350685 62.312329 44.427397
63.504110 56.378082 41.408219 20.591781 8.797260 3.769863 20.328767 51.509589 92.271233 93.860274 79.860274 62.465753 44.252055
63.545205 56.090411 40.682192 20.742466 8.227397 3.904110 20.298630 52.630137 92.608219 94.728767 78.443836 62.361644 43.975342
63.353425 56.065753 40.238356 20.632877 7.926027 3.739726 20.830137 53.873973 93.197260 95.769863 77.345205 60.369863 44.317808
63.306849 54.854795 40.358904 20.498630 7.304110 3.846575 22.164384 54.098630 93.654795 95.591781 77.197260 59.936986 43.698630
64.052055 54.117808 39.230137 20.715068 6.717808 4.290411 22.715068 54.572603 93.857534 96.093151 77.098630 59.205479 43.802740
63.616438 53.391781 38.736986 20.104110 6.676712 4.556164 23.378082 55.389041 93.975342 95.575342 77.178082 58.953425 43.542466
63.139726 51.989041 38.758904 20.276712 6.027397 5.057534 24.361644 56.060274 93.643836 95.265753 77.591781 57.797260 43.789041
64.200000 51.161644 37.835616 20.465753 5.676712 5.317808 24.517808 57.783562 93.564384 94.673973 77.380822 57.479452 44.986301
62.586301 51.920548 36.824658 20.093151 5.638356 5.438356 25.197260 58.794521 94.117808 93.904110 77.356164 57.676712 44.841096
61.164384 51.454795 36.791781 19.471233 5.602740 5.531507 25.660274 60.476712 94.594521 91.986301 78.046575 57.208219 44.802740
61.498630 50.178082 35.802740 19.375342 5.309589 5.739726 26.068493 62.136986 94.046575 92.649315 77.353425 56.586301 44.668493
60.408219 49.852055 35.049315 19.649315 5.093151 5.616438 27.227397 62.917808 93.813699 93.367123 76.208219 57.142466 43.986301
60.008219 48.852055 35.046575 20.079452 4.416438 5.720548 29.054795 62.679452 94.756164 93.205479 75.243836 57.424658 44.054795
60.378082 47.936986 34.805479 19.416438 4.232877 5.917808 30.293151 63.761644 94.682192 92.493151 74.926027 57.271233 44.273973
60.345205 47.964384 33.890411 19.260274 3.854795 5.947945 31.495890 65.010959 94.293151 92.958904 72.871233 58.427397 44.205479
61.049315 47.531507 33.147945 18.920548 3.517808 6.342466 31.463014 66.372603 94.789041 94.695890 69.950685 59.043836 43.816438
61.257534 46.638356 33.002740 17.904110 3.789041 6.569863 31.939726 68.013699 93.813699 94.569863 69.567123 58.520548 44.312329
60.975342 47.073973 32.101370 17.476712 4.002740 6.304110 32.978082 68.830137 93.953425 94.191781 69.271233 58.638356 43.964384
61.019178 45.904110 31.931507 17.493151 3.580822 6.534247 34.041096 69.958904 93.095890 96.043836 67.400000 57.926027 43.564384
60.213699 45.142466 32.473973 16.668493 3.328767 7.104110 34.219178 71.879452 93.687671 94.043836 67.635616 57.835616 43.106849
59.947945 45.320548 31.997260 16.287671 3.156164 8.350685 33.706849 73.191781 93.846575 92.482192 68.400000 57.846575 42.597260
60.336986 44.742466 30.991781 16.252055 3.156164 8.780822 34.690411 73.534247 94.849315 91.531507 68.257534 57.298630 42.619178
60.687671 44.183562 30.665753 15.731507 3.358904 9.156164 35.391781 74.819178 94.567123 91.416438 68.367123 56.641096 42.972603
59.687671 45.082192 29.501370 15.572603 3.186301 9.410959 35.602740 76.298630 94.120548 91.356164 68.545205 55.953425 43.758904
59.043836 44.638356 29.331507 15.117808 3.147945 9.534247 36.591781 77.342466 94.764384 91.745205 67.386301 54.471233 44.076712
59.731507 43.846575 29.249315 14.608219 3.210959 10.123288 37.846575 76.994521 97.649315 89.005479 67.794521 52.909589 44.224658
59.673973 44.326027 28.126027 14.120548 3.180822 10.731507 38.843836 77.383562 97.909589 88.553425 67.835616 52.276712 44.783562
59.235616 44.610959 27.567123 13.663014 3.210959 11.238356 39.539726 78.761644 97.476712 88.005479 68.098630 51.243836 45.547945
59.438356 44.545205 26.997260 13.315068 3.539726 11.180822 40.194521 80.761644 98.221918 86.536986 67.567123 50.095890 45.816438
58.912329 45.019178 26.068493 13.065753 3.304110 11.210959 41.093151 82.095890 98.819178 85.364384 68.054795 49.131507 46.027397
58.306849 45.301370 25.317808 12.805479 3.397260 11.635616 41.958904 82.854795 99.430137 84.142466 67.641096 49.602740 46.920548
58.136986 45.441096 24.282192 12.473973 3.747945 11.920548 42.830137 84.652055 98.117808 84.715068 66.547945 49.224658 46.189041
57.263014 45.547945 23.594521 11.967123 3.978082 12.589041 44.208219 85.315068 97.400000 85.024658 65.402740 48.213699 46.769863
56.194521 45.578082 23.876712 10.895890 4.112329 13.838356 45.227397 85.531507 96.761644 84.454795 64.904110 47.967123 46.863014
55.712329 45.115068 23.413699 10.780822 4.112329 14.769863 46.106849 86.093151 96.621918 84.282192 64.643836 46.561644 47.027397
55.224658 45.183562 23.169863 10.249315 3.953425 15.449315 47.073973 87.093151 96.369863 83.986301 64.717808 45.241096 46.816438
55.219178 45.353425 22.493151 9.926027 3.887671 16.473973 48.482192 87.495890 95.961644 82.123288 64.939726 45.526027 46.427397
55.441096 44.202740 21.487671 10.068493 3.805479 17.468493 49.460274 88.306849 95.550685 81.528767 63.769863 45.394521 46.326027
56.041096 42.975342 20.742466 10.224658 3.632877 18.246575 50.701370 88.808219 94.698630 82.126027 62.627397 45.254795 46.334247
56.706849 41.578082 20.424658 9.942466 3.750685 19.147945 50.602740 90.517808 94.613699 81.150685 62.284932 44.676712 47.167123
56.846575 41.293151 20.252055 9.446575 3.797260 19.758904 51.287671 91.852055 94.120548 79.876712 62.536986 44.279452 47.589041
56.353425 41.243836 20.638356 8.413699 3.879452 20.342466 51.802740 92.687671 94.000000 79.326027 62.717808 44.065753 47.317808
56.183562 40.334247 20.723288 8.202740 3.769863 20.545205 53.452055 92.372603 95.419178 77.772603 61.547945 44.306849 48.443836
55.649315 40.331507 20.553425 7.632877 3.739726 21.304110 53.915068 93.756164 95.808219 77.002740 60.046575 44.073973 48.405479
54.246575 40.161644 20.624658 7.024658 4.030137 22.512329 54.276712 93.605479 95.873973 77.249315 59.597260 43.621918 48.013699
53.906849 38.827397 20.438356 6.676712 4.367123 22.838356 55.158904 93.871233 95.890411 77.156164 59.000000 44.000000 47.073973
52.846575 38.780822 20.098630 6.430137 4.728767 23.958904 55.600000 93.802740 95.501370 77.323288 58.446575 43.660274 47.076712
51.227397 38.575342 20.364384 5.808219 5.139726 24.446575 56.972603 93.397260 94.958904 77.575342 57.747945 44.098630 46.583562
51.641096 37.054795 20.397260 5.676712 5.408219 24.704110 58.471233 93.635616 94.501370 77.153425 57.630137 45.142466 46.180822
51.736986 36.909589 19.712329 5.646575 5.504110 25.452055 59.178082 94.947945 92.652055 77.879452 57.575342 44.682192 45.723288
50.890411 36.391781 19.446575 5.394521 5.695890 25.649315 61.630137 94.224658 91.895890 78.084932 56.819178 44.643836 46.158904
50.027397 35.298630 19.413699 5.394521 5.616438 26.682192 62.386301 93.805479 93.194521 76.731507 57.013699 44.186301 46.019178
49.539726 34.975342 20.021918 4.720548 5.654795 28.210959 62.750685 94.128767 93.334247 75.879452 57.087671 44.293151 45.084932
48.205479 35.186301 19.827397 4.260274 5.819178 29.504110 63.068493 95.098630 92.868493 75.095890 57.306849 44.095890 44.695890
47.950685 34.389041 19.268493 4.172603 5.917808 31.101370 64.142466 94.194521 92.860274 74.142466 57.602740 44.323288 44.578082
47.761644 33.498630 19.356164 3.654795 6.084932 31.495890 65.761644 94.600000 93.547945 71.328767 59.079452 44.054795 43.350685
46.800000 33.290411 18.320548 3.583562 6.482192 31.616438 67.169863 94.405479 94.769863 69.753425 58.613699 44.156164 42.780822
46.884932 32.463014 17.679452 3.947945 6.410959 32.400000 68.463014 93.945205 94.013699 69.635616 58.523288 44.175342 42.484932
46.561644 31.915068 17.550685 3.928767 6.334247 33.410959 69.424658 93.569863 95.126027 68.221918 58.383562 43.945205 42.567123
45.432877 32.142466 17.334247 3.328767 6.780822 34.263014 70.605479 93.602740 95.350685 67.202740 57.821918 43.369863 42.895890
45.109589 32.452055 16.353425 3.268493 7.610959 33.912329 72.893151 93.506849 93.235616 68.027397 57.827397 42.819178 43.120548
45.216438 31.528767 16.252055 3.156164 8.586301 33.972603 73.115068 94.627397 92.087671 68.205479 57.545205 42.997260 42.273973
44.246575 31.013699 15.895890 3.224658 9.024658 35.136986 74.117808 94.509589 91.421918 68.421918 57.063014 42.345205 42.230137
44.734247 30.230137 15.643836 3.243836 9.219178 35.427397 75.572603 94.358904 91.298630 68.657534 56.380822 43.520548 40.805479
45.183562 29.197260 15.386301 3.186301 9.410959 36.057534 76.632877 94.186301 92.005479 67.783562 55.512329 43.956164 40.589041
44.043836 29.479452 14.909589 3.147945 9.717808 37.180822 77.213699 96.301370 90.079452 67.939726 53.715068 44.038356 40.252055
43.936986 28.879452 14.202740 3.210959 10.460274 38.356164 76.969863 98.147945 88.452055 67.865753 52.589041 44.312329 39.572603
44.786301 27.613699 14.030137 3.180822 10.835616 39.276712 78.128767 97.369863 88.638356 68.008219 51.895890 45.071233 38.186301
44.567123 27.298630 13.498630 3.361644 11.358904 39.819178 79.558904 97.791781 87.315068 67.605479 50.964384 45.701370 37.789041
44.695890 26.684932 13.257534 3.383562 11.180822 40.482192 81.454795 98.386301 86.306849 67.805479 49.463014 45.747945 38.202740
45.271233 25.621918 12.956164 3.273973 11.421918 41.306849 82.523288 99.397260 84.665753 67.923288 49.331507 46.534247 36.980822
45.405479 24.734247 12.805479 3.564384 11.695890 42.394521 83.789041 98.638356 84.304110 67.545205 49.460274 46.452055 35.983562
45.495890 23.994521 12.200000 3.747945 12.241096 43.501370 85.032877 97.624658 85.032877 65.863014 48.873973 46.378082 36.504110
45.391781 23.723288 11.479452 4.008219 13.106849 44.887671 85.309589 97.284932 84.657534 65.216438 47.849315 46.852055 36.268493
45.293151 23.810959 10.863014 4.112329 14.369863 45.665753 85.624658 96.616438 84.482192 64.536986 47.553425 46.953425 35.646575
45.071233 23.298630 10.542466 4.112329 15.123288 46.210959 86.641096 96.838356 84.010959 64.879452 45.613699 47.060274 35.767123
45.389041 22.991781 9.824658 3.915068 15.786301 48.068493 87.175342 96.287671 83.087671 64.539726 45.421918 46.723288 35.709589
44.906849 22.063014 9.926027 3.975342 16.934247 48.723288 88.041096 95.772603 81.610959 64.630137 45.534247 46.331507 35.764384
43.526027 21.054795 10.205479 3.668493 17.726027 50.273973 88.389041 95.178082 81.849315 63.016438 45.443836 46.326027 35.536986
42.372603 20.567123 10.131507 3.750685 18.701370 50.589041 89.608219 94.375342 81.830137 62.630137 44.887671 46.600000 34.273973
41.304110 20.263014 9.800000 3.673973 19.386301 51.035616 91.142466 94.408219 80.473973 62.342466 44.367123 47.635616 33.372603
41.342466 20.534247 8.958904 3.769863 20.202740 51.512329 92.115068 93.961644 79.928767 62.372603 44.257534 47.334247 32.920548
40.786301 20.736986 8.216438 3.923288 20.268493 52.457534 92.673973 94.597260 78.575342 62.446575 43.989041 47.778082 32.065753
40.224658 20.660274 7.972603 3.769863 20.786301 53.805479 93.076712 95.646575 77.490411 60.534247 44.312329 48.457534 31.397260
40.375342 20.490411 7.372603 3.810959 22.013699 54.115068 93.652055 95.673973 77.126027 59.909589 43.764384 48.232877 31.041096
39.493151 20.756164 6.717808 4.254795 22.673973 54.539726 93.791781 96.041096 77.060274 59.312329 43.745205 47.553425 30.550685
38.742466 20.172603 6.676712 4.523288 23.279452 55.336986 94.073973 95.465753 77.158904 59.082192 43.589041 47.106849 30.479452
38.789041 20.263014 6.082192 5.027397 24.276712 55.887671 93.646575 95.427397 77.468493 57.956164 43.750685 47.093151 30.175342
38.043836 20.465753 5.676712 5.317808 24.479452 57.632877 93.479452 94.750685 77.386301 57.561644 44.816438 46.027397 30.153425
36.767123 20.194521 5.638356 5.438356 25.126027 58.802740 93.879452 94.126027 77.224658 57.739726 44.805479 46.309589 28.923288
36.843836 19.523288 5.646575 5.495890 25.589041 60.268493 94.715068 92.000000 78.063014 57.254795 44.794521 45.594521 29.054795
35.917808 19.375342 5.268493 5.780822 25.961644 62.115068 94.008219 92.526027 77.550685 56.471233 44.736986 46.252055 28.509589
35.063014 19.624658 5.150685 5.616438 27.076712 62.813699 93.906849 93.241096 76.290411 57.200000 43.936986 45.863014 28.928767
34.953425 20.158904 4.460274 5.690411 28.975342 62.561644 94.668493 93.271233 75.350685 57.309589 44.172603 44.860274 28.400000
34.887671 19.506849 4.232877 5.917808 30.054795 63.747945 94.701370 92.575342 74.986301 57.205479 44.238356 44.841096 27.594521
33.989041 19.249315 3.895890 5.947945 31.457534 64.830137 94.169863 92.953425 73.175342 58.200000 44.284932 43.934247 27.627397
33.210959 19.019178 3.553425 6.282192 31.506849 66.178082 94.805479 94.613699 70.084932 59.084932 43.821918 43.271233 27.501370
33.131507 17.936986 3.745205 6.613699 31.827397 67.810959 93.931507 94.698630 69.515068 58.589041 44.265753 42.561644 27.712329
32.150685 17.463014 4.054795 6.304110 32.863014 68.723288 94.035616 94.032877 69.394521 58.712329 43.928767 42.610959 27.002740
31.909589 17.435616 3.731507 6.490411 33.956164 69.723288 93.202740 96.038356 67.490411 57.980822 43.621918 42.797260 26.668493
32.419178 16.794521 3.328767 7.043836 34.235616 71.610959 93.676712 94.320548 67.493151 57.873973 43.167123 43.095890 25.564384
32.156164 16.323288 3.156164 8.260274 33.698630 73.161644 93.745205 92.583562 68.435616 57.846575 42.567123 42.863014 25.443836
31.090411 16.252055 3.156164 8.736986 34.602740 73.331507 94.863014 91.597260 68.312329 57.323288 42.652055 42.197260 25.306849
30.736986 15.728767 3.405479 9.115068 35.339726 74.676712 94.616438 91.304110 68.416438 56.690411 42.841096 41.597260 24.419178
29.652055 15.605479 3.186301 9.410959 35.490411 76.282192 94.109589 91.164384 68.734247 56.043836 43.671233 40.802740 23.449315
29.301370 15.178082 3.147945 9.504110 36.452055 77.263014 94.545205 91.909589 67.367123 54.736986 44.076712 40.383562 23.331507
29.293151 14.706849 3.210959 10.035616 37.720548 77.024658 97.430137 89.150685 67.895890 53.021918 44.128767 40.197260 23.487671
28.298630 14.120548 3.180822 10.671233 38.802740 77.263014 97.986301 88.465753 67.827397 52.350685 44.627397 39.076712 23.317808
27.586301 13.723288 3.180822 11.202740 39.468493 78.742466 97.238356 88.208219 68.175342 51.315068 45.438356 37.972603 22.882192
27.073973 13.358904 3.509589 11.210959 40.109589 80.482192 98.243836 86.632877 67.547945 50.252055 45.819178 37.879452 22.219178
26.265753 13.109589 3.304110 11.180822 40.961644 82.046575 98.624658 85.619178 68.087671 49.180822 45.808219 38.013699 21.000000
25.408219 12.835616 3.367123 11.569863 41.843836 82.747945 99.506849 84.167123 67.693151 49.605479 46.980822 36.016438 20.646575
24.350685 12.539726 3.717808 11.843836 42.663014 84.630137 98.200000 84.547945 66.827397 49.284932 46.230137 36.257534 20.356164
23.649315 12.013699 3.936986 12.493151 44.084932 85.183562 97.517808 85.057534 65.517808 48.315068 46.649315 36.372603 19.676712
23.917808 10.961644 4.082192 13.720548 45.112329 85.619178 96.736986 84.446575 65.054795 47.912329 46.879452 35.876712 19.391781
23.454795 10.824658 4.112329 14.695890 46.068493 85.953425 96.657534 84.284932 64.558904 46.767123 47.093151 35.684932 19.065753
23.200000 10.312329 4.030137 15.350685 46.868493 87.104110 96.482192 84.008219 64.767123 45.145205 46.934247 35.904110 18.649315
22.602740 9.895890 3.879452 16.306849 48.487671 87.421918 95.967123 82.301370 64.928767 45.534247 46.457534 35.569863 18.454795
21.613699 10.027397 3.846575 17.378082 49.306849 88.257534 95.567123 81.531507 63.953425 45.435616 46.328767 35.936986 17.835616
20.791781 10.230137 3.619178 18.167123 50.624658 88.673973 94.802740 82.150685 62.578082 45.391781 46.369863 34.909589 18.276712
20.446575 9.980822 3.750685 19.073973 50.594521 90.356164 94.583562 81.273973 62.326027 44.747945 47.071233 33.534247 18.432877
20.232877 9.547945 3.756164 19.671233 51.279452 91.805479 94.041096 79.975342 62.613699 44.235616 47.627397 33.208219 17.454795
20.635616 8.490411 3.830137 20.372603 51.739726 92.632877 93.936986 79.408219 62.698630 44.131507 47.189041 32.547945 17.419178
20.682192 8.290411 3.769863 20.482192 53.271233 92.339726 95.298630 77.863014 61.854795 44.227397 48.358904 31.523288 16.909589
20.578082 7.698630 3.739726 21.134247 53.923288 93.649315 95.808219 77.090411 60.060274 44.172603 48.416438 31.290411 16.583562
20.605479 7.082192 3.964384 22.463014 54.167123 93.624658 95.805479 77.172603 59.797260 43.610959 48.123288 30.715068 16.424658
20.490411 6.676712 4.320548 22.816438 54.978082 93.876712 96.024658 77.145205 58.939726 44.024658 47.200000 30.334247 16.309589
20.084932 6.495890 4.687671 23.838356 55.504110 93.860274 95.468493 77.364384 58.536986 43.646575 47.101370 30.493151 15.468493
20.345205 5.865753 5.109589 24.424658 56.720548 93.468493 95.098630 77.575342 57.693151 43.991781 46.747945 30.156164 14.939726
20.435616 5.676712 5.378082 24.668493 58.315068 93.693151 94.449315 77.221918 57.539726 45.205479 46.046575 29.473973 13.934247
19.764384 5.638356 5.504110 25.389041 59.054795 94.720548 92.956164 77.876712 57.520548 44.750685 45.800000 29.016438 13.336986
19.463014 5.438356 5.632877 25.676712 61.312329 94.394521 91.830137 78.104110 56.931507 44.709589 45.989041 28.649315 12.528767
19.375342 5.432877 5.616438 26.556164 62.279452 93.904110 92.997260 76.947945 56.956164 44.260274 46.068493 28.997260 11.005479
19.942466 4.800000 5.616438 27.939726 62.868493 94.054795 93.219178 76.117808 57.021918 44.213699 45.254795 28.789041 10.493151
19.879452 4.298630 5.789041 29.372603 62.898630 95.128767 92.945205 75.082192 57.419178 44.084932 44.591781 28.117808 10.284932
19.243836 4.232877 5.917808 30.945205 63.983562 94.361644 92.775342 74.331507 57.495890 44.331507 44.649315 27.304110 9.863014
19.347945 3.695890 6.024658 31.515068 65.602740 94.432877 93.501370 71.608219 58.989041 44.126027 43.438356 27.761644 9.298630
18.471233 3.550685 6.473973 31.536986 66.873973 94.564384 94.838356 69.800000 58.676712 44.087671 42.865753 27.589041 9.282192
